ixq2,iz,point,x,y,exl,exh,eyl,eyh
1,5,1,0.0753321,0.237206,0,0,0.036527,0.036527
1,5,2,0.124618,0.220263,0,0,0.0266363,0.0266363
1,5,3,0.174638,0.167166,0,0,0.0249939,0.0249939
1,5,4,0.248802,0.152385,0,0,0.0176053,0.0176053
1,5,5,0.348778,0.10949,0,0,0.0120916,0.0120916
1,5,6,0.448064,0.0793955,0,0,0.00918877,0.00918877
1,5,7,0.570998,0.0535199,0,0,0.0057008,0.0057008
1,5,8,0.719218,0.0307475,0,0,0.003636,0.003636
1,5,9,0.885998,0.0145409,0,0,0.00233362,0.00233362
2,0,0,0.0261855,8.25878,0,0,1.59181,1.59181
2,0,1,0.0752621,6.87564,0,0,0.915441,0.915441
2,0,2,0.124459,5.41724,0,0,0.468509,0.468509
2,0,3,0.173906,4.0693,0,0,0.300171,0.300171
2,0,4,0.244757,2.54988,0,0,0.148811,0.148811
2,0,5,0.343399,1.31304,0,0,0.0835266,0.0835266
2,0,6,0.442389,0.692835,0,0,0.0367146,0.0367146
2,0,7,0.553905,0.321248,0,0,0.0237316,0.0237316
2,0,8,0.693653,0.126091,0,0,0.0300652,0.0300652
2,1,0,0.0747998,2.97266,0,0,0.2996,0.2996
2,1,1,0.12494,2.54774,0,0,0.18574,0.18574
2,1,2,0.174545,2.01247,0,0,0.11014,0.11014
2,1,3,0.246966,1.42376,0,0,0.0673634,0.0673634
2,1,4,0.346388,0.844647,0,0,0.0431034,0.0431034
2,1,5,0.445954,0.477146,0,0,0.0242254,0.0242254
2,1,6,0.565806,0.246863,0,0,0.0107913,0.0107913
2,1,7,0.71416,0.110702,0,0,0.00508148,0.00508148
2,1,8,0.876173,0.0447457,0,0,0.00402913,0.00402913
2,2,0,0.0256293,1.64416,0,0,0.170462,0.170462
2,2,1,0.0746183,1.49161,0,0,0.103755,0.103755
2,2,2,0.124826,1.25437,0,0,0.083089,0.083089
2,2,3,0.174838,1.08794,0,0,0.0730725,0.0730725
2,2,4,0.248284,0.815862,0,0,0.0409736,0.0409736
2,2,5,0.347361,0.533367,0,0,0.0244869,0.0244869
2,2,6,0.446878,0.350143,0,0,0.0158524,0.0158524
2,2,7,0.56772,0.196195,0,0,0.0105634,0.0105634
2,2,8,0.717275,0.0959868,0,0,0.00580612,0.00580612
2,2,9,0.885805,0.0433488,0,0,0.00268802,0.00268802
2,3,0,0.0245322,0.929001,0,0,0.106197,0.106197
2,3,1,0.0745623,0.825326,0,0,0.0709031,0.0709031
2,3,2,0.124604,0.698763,0,0,0.0514468,0.0514468
2,3,3,0.174769,0.591478,0,0,0.0410237,0.0410237
2,3,4,0.248787,0.456698,0,0,0.0272826,0.0272826
2,3,5,0.347993,0.331864,0,0,0.0194465,0.0194465
2,3,6,0.447502,0.228076,0,0,0.0123911,0.0123911
2,3,7,0.568299,0.142432,0,0,0.00807715,0.00807715
2,3,8,0.718427,0.0774968,0,0,0.00499245,0.00499245
2,3,9,0.887372,0.0384054,0,0,0.00227278,0.00227278
2,4,0,0.0238661,0.517764,0,0,0.0451629,0.0451629
2,4,1,0.0744191,0.487391,0,0,0.0399784,0.0399784
2,4,2,0.124401,0.411311,0,0,0.0294559,0.0294559
2,4,3,0.174682,0.340905,0,0,0.0278381,0.0278381
2,4,4,0.248553,0.281707,0,0,0.0196807,0.0196807
2,4,5,0.348607,0.199511,0,0,0.0149893,0.0149893
2,4,6,0.447824,0.148125,0,0,0.0124505,0.0124505
2,4,7,0.568541,0.0983383,0,0,0.00693135,0.00693135
2,4,8,0.71767,0.0536664,0,0,0.00383821,0.00383821
2,4,9,0.886585,0.0261138,0,0,0.00172683,0.00172683
2,5,0,0.0233795,0.308906,0,0,0.0386435,0.0386435
2,5,1,0.073947,0.273474,0,0,0.028908,0.028908
2,5,2,0.12423,0.25439,0,0,0.0245901,0.0245901
2,5,3,0.174201,0.201687,0,0,0.0176536,0.0176536
2,5,4,0.247903,0.160929,0,0,0.013463,0.013463
2,5,5,0.347679,0.109977,0,0,0.0103377,0.0103377
2,5,6,0.447043,0.0788055,0,0,0.00717907,0.00717907
2,5,7,0.566461,0.0436094,0,0,0.00441397,0.00441397
2,5,8,0.714607,0.0185364,0,0,0.00203894,0.00203894
2,5,9,0.875439,0.00526343,0,0,0.0008151,0.0008151
3,0,0,0.0255666,9.06999,0,0,2.04779,2.04779
3,0,1,0.0745612,7.28272,0,0,1.15975,1.15975
3,0,2,0.124047,5.58239,0,0,0.6556,0.6556
3,0,3,0.173406,4.03937,0,0,0.388587,0.388587
3,0,4,0.24271,2.52763,0,0,0.226481,0.226481
3,0,5,0.341512,1.28583,0,0,0.0832479,0.0832479
3,0,6,0.439488,0.647888,0,0,0.0804051,0.0804051
3,0,7,0.540633,0.346917,0,0,0.0471285,0.0471285
3,1,0,0.0256674,3.63269,0,0,0.314073,0.314073
3,1,1,0.0741098,3.06645,0,0,0.221979,0.221979
3,1,2,0.124793,2.55174,0,0,0.126226,0.126226
3,1,3,0.174458,2.10834,0,0,0.104114,0.104114
3,1,4,0.245782,1.41616,0,0,0.0753468,0.0753468
