xq2_bin,z_bin_phiavg,pt2_bin_phiavg,phi_nonzero_mean,phi_nonzero_count,phi_nonzero_sum,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,content,error,_merge,diff(phiavg - spec),ratio(phiavg/spec),abs_rel_diff
13,5.0,11.0,968.48825,8.0,7747.906,4.0,10.0,4.0,10.0,200.994,23.8187,both,767.49425,4.818493338109596,3.818493338109595
13,6.0,1.0,6402.7275,8.0,51221.82,5.0,0.0,5.0,0.0,4429.25,253.252,both,1973.4775,1.4455556809843653,0.44555568098436527
13,6.0,2.0,5401.092857142858,7.0,37807.65,5.0,1.0,5.0,1.0,3296.81,190.819,both,2104.2828571428577,1.6382784743867125,0.6382784743867125
13,6.0,3.0,4670.973333333333,6.0,28025.84,5.0,2.0,5.0,2.0,2550.78,157.318,both,2120.193333333333,1.8311941184003846,0.8311941184003846
13,6.0,4.0,4313.345,6.0,25880.07,5.0,3.0,5.0,3.0,2212.47,185.077,both,2100.8750000000005,1.9495608980008772,0.9495608980008772
13,6.0,5.0,6739.463333333333,6.0,40436.78,5.0,4.0,5.0,4.0,3542.69,187.943,both,3196.773333333333,1.9023576246675078,0.9023576246675078
13,6.0,6.0,5050.49,6.0,30302.94,5.0,5.0,5.0,5.0,2786.91,135.89,both,2263.58,1.8122185502940533,0.8122185502940533
13,6.0,7.0,3768.751666666667,6.0,22612.510000000002,5.0,6.0,5.0,6.0,2057.26,127.46,both,1711.4916666666668,1.83192774207765,0.8319277420776502
13,6.0,8.0,3587.851666666667,6.0,21527.11,5.0,7.0,5.0,7.0,1786.48,100.183,both,1801.371666666667,2.0083357589598916,1.0083357589598914
13,6.0,9.0,2015.7749999999999,6.0,12094.65,5.0,8.0,5.0,8.0,715.849,57.928,both,1299.926,2.815922072951139,1.815922072951139
13,6.0,10.0,1365.9166666666667,6.0,8195.5,5.0,9.0,5.0,9.0,231.308,50.2825,both,1134.6086666666667,5.905185582282787,4.905185582282787
13,6.0,11.0,572.7701666666667,6.0,3436.621,5.0,10.0,5.0,10.0,0.0,0.0,both,572.7701666666667,,
13,7.0,1.0,3850.01,8.0,30800.08,6.0,0.0,6.0,0.0,2970.67,254.128,both,879.3400000000001,1.2960072980169457,0.2960072980169457
13,7.0,2.0,3639.0142857142855,7.0,25473.1,6.0,1.0,6.0,1.0,2004.49,187.132,both,1634.5242857142855,1.8154314991415699,0.8154314991415699
13,7.0,3.0,2895.6157142857146,7.0,20269.31,6.0,2.0,6.0,2.0,1404.58,82.6943,both,1491.0357142857147,2.061552716317842,1.0615527163178422
13,7.0,4.0,2659.895,6.0,15959.369999999999,6.0,3.0,6.0,3.0,1021.07,68.2349,both,1638.8249999999998,2.6050074921405977,1.6050074921405975
13,7.0,5.0,3815.9383333333335,6.0,22895.63,6.0,4.0,6.0,4.0,1379.07,82.0175,both,2436.868333333334,2.767037447941971,1.767037447941971
13,7.0,6.0,2564.455,6.0,15386.73,6.0,5.0,6.0,5.0,680.75,72.6736,both,1883.705,3.7671024605214836,2.7671024605214836
13,7.0,7.0,1782.9316666666666,6.0,10697.59,6.0,6.0,6.0,6.0,352.604,51.2114,both,1430.3276666666666,5.0564703368840584,4.0564703368840584
13,7.0,8.0,1490.76,6.0,8944.56,6.0,7.0,6.0,7.0,186.741,29.0072,both,1304.019,7.98303532700371,6.98303532700371
13,7.0,9.0,697.0931666666667,6.0,4182.559,6.0,8.0,6.0,8.0,33.0641,14.7808,both,664.0290666666666,21.08308306189089,20.08308306189089
13,7.0,10.0,319.45099999999996,5.0,1597.2549999999999,6.0,9.0,6.0,9.0,0.0,0.0,both,319.45099999999996,,
13,,,,,,,,6.0,10.0,0.0,0.0,right_only,,,
13,8.0,1.0,1121.6858571428572,7.0,7851.801,7.0,0.0,7.0,0.0,140.728,26.103,both,980.9578571428572,7.970594744065553,6.9705947440655525
13,8.0,2.0,861.7698,5.0,4308.849,7.0,1.0,7.0,1.0,65.2664,24.8314,both,796.5034,13.203881323314906,12.203881323314906
13,8.0,3.0,653.2645,4.0,2613.058,7.0,2.0,7.0,2.0,0.0,0.0,both,653.2645,,
13,8.0,4.0,599.5133333333333,3.0,1798.54,7.0,3.0,7.0,3.0,0.0,0.0,both,599.5133333333333,,
13,8.0,5.0,594.13,4.0,2376.52,7.0,4.0,7.0,4.0,0.0,0.0,both,594.13,,
13,,,,,,,,7.0,5.0,0.0,0.0,right_only,,,
13,,,,,,,,7.0,6.0,0.0,0.0,right_only,,,
13,,,,,,,,7.0,7.0,0.0,0.0,right_only,,,
13,,,,,,,,7.0,8.0,0.0,0.0,right_only,,,
13,,,,,,,,7.0,9.0,0.0,0.0,right_only,,,
13,,,,,,,,7.0,10.0,0.0,0.0,right_only,,,
14,1.0,1.0,820558.8333333334,6.0,4923353.0,0.0,0.0,,,,,left_only,,,
14,1.0,2.0,347950.5714285714,7.0,2435654.0,0.0,1.0,,,,,left_only,,,
14,1.0,3.0,177089.875,8.0,1416719.0,0.0,2.0,,,,,left_only,,,
14,1.0,4.0,93051.25,8.0,744410.0,0.0,3.0,,,,,left_only,,,
14,1.0,5.0,102997.87142857142,7.0,720985.1,0.0,4.0,,,,,left_only,,,
14,2.0,1.0,75065.275,8.0,600522.2,1.0,0.0,,,,,left_only,,,
14,2.0,2.0,58807.899999999994,8.0,470463.19999999995,1.0,1.0,,,,,left_only,,,
14,2.0,3.0,43642.45,8.0,349139.6,1.0,2.0,,,,,left_only,,,
14,2.0,4.0,33316.35,8.0,266530.8,1.0,3.0,,,,,left_only,,,
14,2.0,5.0,39328.575,8.0,314628.6,1.0,4.0,,,,,left_only,,,
14,2.0,6.0,22098.2375,8.0,176785.9,1.0,5.0,,,,,left_only,,,
14,2.0,7.0,12878.783749999999,8.0,103030.26999999999,1.0,6.0,,,,,left_only,,,
14,2.0,8.0,10893.28,6.0,65359.68,1.0,7.0,,,,,left_only,,,
14,3.0,1.0,31050.5625,8.0,248404.5,2.0,0.0,,,,,left_only,,,
14,3.0,2.0,25616.5875,8.0,204932.7,2.0,1.0,,,,,left_only,,,
14,3.0,3.0,21015.0125,8.0,168120.1,2.0,2.0,,,,,left_only,,,
14,3.0,4.0,15333.8125,8.0,122670.5,2.0,3.0,,,,,left_only,,,
14,3.0,5.0,22577.375,8.0,180619.0,2.0,4.0,,,,,left_only,,,
14,3.0,6.0,13324.725,8.0,106597.8,2.0,5.0,,,,,left_only,,,
14,3.0,7.0,7576.65625,8.0,60613.25,2.0,6.0,,,,,left_only,,,
14,3.0,8.0,5459.0375,8.0,43672.3,2.0,7.0,,,,,left_only,,,
14,3.0,9.0,2587.55875,8.0,20700.47,2.0,8.0,,,,,left_only,,,
14,3.0,10.0,1173.5923333333333,6.0,7041.554,2.0,9.0,,,,,left_only,,,
14,4.0,1.0,15023.9625,8.0,120191.7,3.0,0.0,,,,,left_only,,,
14,4.0,2.0,13062.0,8.0,104496.0,3.0,1.0,,,,,left_only,,,
14,4.0,3.0,10759.6125,8.0,86076.9,3.0,2.0,,,,,left_only,,,
14,4.0,4.0,9128.395,8.0,73027.16,3.0,3.0,,,,,left_only,,,
14,4.0,5.0,12449.38375,8.0,99595.07,3.0,4.0,,,,,left_only,,,
14,4.0,6.0,7917.74,8.0,63341.92,3.0,5.0,,,,,left_only,,,
14,4.0,7.0,5172.05375,8.0,41376.43,3.0,6.0,,,,,left_only,,,
14,4.0,8.0,4345.13625,8.0,34761.09,3.0,7.0,,,,,left_only,,,
14,4.0,9.0,1960.0325,8.0,15680.26,3.0,8.0,,,,,left_only,,,
14,4.0,10.0,984.093,7.0,6888.651,3.0,9.0,,,,,left_only,,,
14,4.0,11.0,262.99285714285713,7.0,1840.95,3.0,10.0,,,,,left_only,,,
14,5.0,1.0,8267.62,8.0,66140.96,4.0,0.0,,,,,left_only,,,
14,5.0,2.0,6866.88,8.0,54935.04,4.0,1.0,,,,,left_only,,,
14,5.0,3.0,6107.021428571429,7.0,42749.15,4.0,2.0,,,,,left_only,,,
14,5.0,4.0,5046.128333333333,6.0,30276.77,4.0,3.0,,,,,left_only,,,
14,5.0,5.0,8375.124285714284,7.0,58625.869999999995,4.0,4.0,,,,,left_only,,,
14,5.0,6.0,5168.20875,8.0,41345.67,4.0,5.0,,,,,left_only,,,
14,5.0,7.0,3852.0416666666665,6.0,23112.25,4.0,6.0,,,,,left_only,,,
14,5.0,8.0,3224.2057142857143,7.0,22569.44,4.0,7.0,,,,,left_only,,,
14,5.0,9.0,1663.6216666666667,6.0,9981.73,4.0,8.0,,,,,left_only,,,
14,5.0,10.0,811.2951666666667,6.0,4867.771,4.0,9.0,,,,,left_only,,,
14,5.0,11.0,189.3311666666667,6.0,1135.987,4.0,10.0,,,,,left_only,,,
14,6.0,1.0,4965.755,8.0,39726.04,5.0,0.0,,,,,left_only,,,
14,6.0,2.0,4595.545,8.0,36764.36,5.0,1.0,,,,,left_only,,,
14,6.0,3.0,3930.1412499999997,8.0,31441.129999999997,5.0,2.0,,,,,left_only,,,
14,6.0,4.0,3382.59,6.0,20295.54,5.0,3.0,,,,,left_only,,,
14,6.0,5.0,5093.6016666666665,6.0,30561.61,5.0,4.0,,,,,left_only,,,
14,6.0,6.0,3494.714285714286,7.0,24463.0,5.0,5.0,,,,,left_only,,,
14,6.0,7.0,2362.485,6.0,14174.91,5.0,6.0,,,,,left_only,,,
14,6.0,8.0,1866.8999999999999,6.0,11201.4,5.0,7.0,,,,,left_only,,,
14,6.0,9.0,772.6854999999999,6.0,4636.112999999999,5.0,8.0,,,,,left_only,,,
14,6.0,10.0,306.0544,5.0,1530.272,5.0,9.0,,,,,left_only,,,
14,7.0,1.0,2744.9225,8.0,21959.38,6.0,0.0,,,,,left_only,,,
14,7.0,2.0,2220.98125,8.0,17767.85,6.0,1.0,,,,,left_only,,,
14,7.0,3.0,1895.2533333333333,6.0,11371.52,6.0,2.0,,,,,left_only,,,
14,7.0,4.0,1473.0633333333335,6.0,8838.380000000001,6.0,3.0,,,,,left_only,,,
14,7.0,5.0,1892.115,6.0,11352.69,6.0,4.0,,,,,left_only,,,
14,7.0,6.0,957.9008,5.0,4789.504,6.0,5.0,,,,,left_only,,,
14,7.0,7.0,537.8059999999999,5.0,2689.0299999999997,6.0,6.0,,,,,left_only,,,
14,7.0,8.0,319.1974,5.0,1595.987,6.0,7.0,,,,,left_only,,,
14,8.0,1.0,292.9393333333333,3.0,878.818,7.0,0.0,,,,,left_only,,,
15,1.0,1.0,1519813.0,8.0,12158504.0,0.0,0.0,,,,,left_only,,,
15,1.0,2.0,524391.1428571428,7.0,3670738.0,0.0,1.0,,,,,left_only,,,
15,1.0,3.0,247132.42857142858,7.0,1729927.0,0.0,2.0,,,,,left_only,,,
15,1.0,4.0,134710.575,4.0,538842.3,0.0,3.0,,,,,left_only,,,
15,2.0,1.0,155388.625,8.0,1243109.0,1.0,0.0,,,,,left_only,,,
15,2.0,2.0,114981.8125,8.0,919854.5,1.0,1.0,,,,,left_only,,,
15,2.0,3.0,84250.1875,8.0,674001.5,1.0,2.0,,,,,left_only,,,
15,2.0,4.0,58431.7875,8.0,467454.3,1.0,3.0,,,,,left_only,,,
15,2.0,5.0,66865.35,8.0,534922.8,1.0,4.0,,,,,left_only,,,
15,2.0,6.0,34290.525,8.0,274324.2,1.0,5.0,,,,,left_only,,,
15,2.0,7.0,16138.1,3.0,48414.3,1.0,6.0,,,,,left_only,,,
15,3.0,1.0,68215.7875,8.0,545726.3,2.0,0.0,,,,,left_only,,,
15,3.0,2.0,51652.7875,8.0,413222.3,2.0,1.0,,,,,left_only,,,
15,3.0,3.0,41167.825,8.0,329342.6,2.0,2.0,,,,,left_only,,,
15,3.0,4.0,32542.0625,8.0,260336.5,2.0,3.0,,,,,left_only,,,
15,3.0,5.0,41237.6625,8.0,329901.3,2.0,4.0,,,,,left_only,,,
15,3.0,6.0,19630.2375,8.0,157041.9,2.0,5.0,,,,,left_only,,,
15,3.0,7.0,8732.18375,8.0,69857.47,2.0,6.0,,,,,left_only,,,
15,3.0,8.0,4727.005714285714,7.0,33089.04,2.0,7.0,,,,,left_only,,,
15,3.0,9.0,869.5675,2.0,1739.135,2.0,8.0,,,,,left_only,,,
15,4.0,1.0,37180.275,8.0,297442.2,3.0,0.0,,,,,left_only,,,
15,4.0,2.0,28773.6625,8.0,230189.3,3.0,1.0,,,,,left_only,,,
15,4.0,3.0,21756.575,8.0,174052.6,3.0,2.0,,,,,left_only,,,
15,4.0,4.0,16850.825,8.0,134806.6,3.0,3.0,,,,,left_only,,,
15,4.0,5.0,22526.4625,8.0,180211.7,3.0,4.0,,,,,left_only,,,
15,4.0,6.0,11541.8875,8.0,92335.1,3.0,5.0,,,,,left_only,,,
15,4.0,7.0,5592.675,8.0,44741.4,3.0,6.0,,,,,left_only,,,
15,4.0,8.0,3204.7425,8.0,25637.94,3.0,7.0,,,,,left_only,,,
15,4.0,9.0,864.222,7.0,6049.554,3.0,8.0,,,,,left_only,,,
15,4.0,10.0,218.66600000000003,3.0,655.998,3.0,9.0,,,,,left_only,,,
15,5.0,1.0,19685.925,8.0,157487.4,4.0,0.0,,,,,left_only,,,
15,5.0,2.0,14530.875,8.0,116247.0,4.0,1.0,,,,,left_only,,,
15,5.0,3.0,10584.27375,8.0,84674.19,4.0,2.0,,,,,left_only,,,
15,5.0,4.0,8234.0925,8.0,65872.74,4.0,3.0,,,,,left_only,,,
15,5.0,5.0,10548.53,8.0,84388.24,4.0,4.0,,,,,left_only,,,
15,5.0,6.0,5963.92875,8.0,47711.43,4.0,5.0,,,,,left_only,,,
15,5.0,7.0,3023.5975,8.0,24188.78,4.0,6.0,,,,,left_only,,,
15,5.0,8.0,1700.83,7.0,11905.81,4.0,7.0,,,,,left_only,,,
15,5.0,9.0,478.74916666666667,6.0,2872.495,4.0,8.0,,,,,left_only,,,
15,5.0,10.0,270.137,2.0,540.274,4.0,9.0,,,,,left_only,,,
15,6.0,1.0,7595.03125,8.0,60760.25,5.0,0.0,,,,,left_only,,,
15,6.0,2.0,5722.0375,8.0,45776.3,5.0,1.0,,,,,left_only,,,
15,6.0,3.0,4397.6975,8.0,35181.58,5.0,2.0,,,,,left_only,,,
15,6.0,4.0,2905.13625,8.0,23241.09,5.0,3.0,,,,,left_only,,,
15,6.0,5.0,3574.36,7.0,25020.52,5.0,4.0,,,,,left_only,,,
15,6.0,6.0,1869.1285714285714,7.0,13083.9,5.0,5.0,,,,,left_only,,,
15,6.0,7.0,742.9273333333334,6.0,4457.564,5.0,6.0,,,,,left_only,,,
15,6.0,8.0,417.0756666666667,6.0,2502.454,5.0,7.0,,,,,left_only,,,
15,7.0,1.0,1344.52,8.0,10756.16,6.0,0.0,,,,,left_only,,,
15,7.0,2.0,1072.113625,8.0,8576.909,6.0,1.0,,,,,left_only,,,
15,7.0,3.0,639.513,7.0,4476.591,6.0,2.0,,,,,left_only,,,
15,7.0,4.0,389.9303333333333,6.0,2339.582,6.0,3.0,,,,,left_only,,,
15,7.0,5.0,445.8775,6.0,2675.265,6.0,4.0,,,,,left_only,,,
15,7.0,6.0,204.8595,2.0,409.719,6.0,5.0,,,,,left_only,,,
16,1.0,1.0,1510753.625,8.0,12086029.0,0.0,0.0,,,,,left_only,,,
16,1.0,2.0,423460.625,8.0,3387685.0,0.0,1.0,,,,,left_only,,,
16,1.0,3.0,216175.0,8.0,1729400.0,0.0,2.0,,,,,left_only,,,
16,1.0,4.0,122680.05,8.0,981440.4,0.0,3.0,,,,,left_only,,,
16,1.0,5.0,109539.9,8.0,876319.2,0.0,4.0,,,,,left_only,,,
16,2.0,1.0,158634.375,8.0,1269075.0,1.0,0.0,,,,,left_only,,,
16,2.0,2.0,92111.85,8.0,736894.8,1.0,1.0,,,,,left_only,,,
16,2.0,3.0,69204.5375,8.0,553636.3,1.0,2.0,,,,,left_only,,,
16,2.0,4.0,49732.2375,8.0,397857.9,1.0,3.0,,,,,left_only,,,
16,2.0,5.0,58431.3,8.0,467450.4,1.0,4.0,,,,,left_only,,,
16,2.0,6.0,27566.5,8.0,220532.0,1.0,5.0,,,,,left_only,,,
16,2.0,7.0,13040.425,8.0,104323.4,1.0,6.0,,,,,left_only,,,
16,2.0,8.0,9597.6225,8.0,76780.98,1.0,7.0,,,,,left_only,,,
16,3.0,1.0,53188.7875,8.0,425510.3,2.0,0.0,,,,,left_only,,,
16,3.0,2.0,42821.375,8.0,342571.0,2.0,1.0,,,,,left_only,,,
16,3.0,3.0,33562.2625,8.0,268498.1,2.0,2.0,,,,,left_only,,,
16,3.0,4.0,26712.95,8.0,213703.6,2.0,3.0,,,,,left_only,,,
16,3.0,5.0,35514.2,8.0,284113.6,2.0,4.0,,,,,left_only,,,
16,3.0,6.0,18282.8625,8.0,146262.9,2.0,5.0,,,,,left_only,,,
16,3.0,7.0,9728.56125,8.0,77828.49,2.0,6.0,,,,,left_only,,,
16,3.0,8.0,5897.046249999999,8.0,47176.369999999995,2.0,7.0,,,,,left_only,,,
16,3.0,9.0,2195.4825,8.0,17563.86,2.0,8.0,,,,,left_only,,,
16,3.0,10.0,856.658,5.0,4283.29,2.0,9.0,,,,,left_only,,,
16,4.0,1.0,27996.137499999997,8.0,223969.09999999998,3.0,0.0,,,,,left_only,,,
16,4.0,2.0,22835.2875,8.0,182682.3,3.0,1.0,,,,,left_only,,,
16,4.0,3.0,17872.475,8.0,142979.8,3.0,2.0,,,,,left_only,,,
16,4.0,4.0,14499.675,8.0,115997.4,3.0,3.0,,,,,left_only,,,
16,4.0,5.0,19850.0375,8.0,158800.3,3.0,4.0,,,,,left_only,,,
16,4.0,6.0,11628.0875,8.0,93024.7,3.0,5.0,,,,,left_only,,,
16,4.0,7.0,6720.081428571429,7.0,47040.57,3.0,6.0,,,,,left_only,,,
16,4.0,8.0,4739.40375,8.0,37915.23,3.0,7.0,,,,,left_only,,,
16,4.0,9.0,1780.2875,8.0,14242.3,3.0,8.0,,,,,left_only,,,
16,4.0,10.0,797.9340000000001,6.0,4787.604,3.0,9.0,,,,,left_only,,,
16,4.0,11.0,251.23299999999998,6.0,1507.398,3.0,10.0,,,,,left_only,,,
16,5.0,1.0,14336.0875,8.0,114688.7,4.0,0.0,,,,,left_only,,,
16,5.0,2.0,11762.325,8.0,94098.6,4.0,1.0,,,,,left_only,,,
16,5.0,3.0,9138.925,8.0,73111.4,4.0,2.0,,,,,left_only,,,
16,5.0,4.0,7383.17125,8.0,59065.37,4.0,3.0,,,,,left_only,,,
16,5.0,5.0,9848.85375,8.0,78790.83,4.0,4.0,,,,,left_only,,,
16,5.0,6.0,6231.375,8.0,49851.0,4.0,5.0,,,,,left_only,,,
16,5.0,7.0,4010.4066666666663,6.0,24062.44,4.0,6.0,,,,,left_only,,,
16,5.0,8.0,2992.4816666666666,6.0,17954.89,4.0,7.0,,,,,left_only,,,
16,5.0,9.0,1422.8283333333331,6.0,8536.97,4.0,8.0,,,,,left_only,,,
16,5.0,10.0,608.1576666666666,6.0,3648.946,4.0,9.0,,,,,left_only,,,
16,5.0,11.0,180.5532,5.0,902.7660000000001,4.0,10.0,,,,,left_only,,,
16,6.0,1.0,6924.36125,8.0,55394.89,5.0,0.0,,,,,left_only,,,
16,6.0,2.0,5660.615,8.0,45284.92,5.0,1.0,,,,,left_only,,,
16,6.0,3.0,4458.02875,8.0,35664.23,5.0,2.0,,,,,left_only,,,
16,6.0,4.0,3878.5214285714287,7.0,27149.65,5.0,3.0,,,,,left_only,,,
16,6.0,5.0,5418.5725,8.0,43348.58,5.0,4.0,,,,,left_only,,,
16,6.0,6.0,3234.5333333333333,6.0,19407.2,5.0,5.0,,,,,left_only,,,
16,6.0,7.0,1917.76,6.0,11506.56,5.0,6.0,,,,,left_only,,,
16,6.0,8.0,1523.7633333333333,6.0,9142.58,5.0,7.0,,,,,left_only,,,
16,6.0,9.0,621.7561666666667,6.0,3730.537,5.0,8.0,,,,,left_only,,,
16,6.0,10.0,259.2298,5.0,1296.1490000000001,5.0,9.0,,,,,left_only,,,
16,7.0,1.0,2506.5625,8.0,20052.5,6.0,0.0,,,,,left_only,,,
16,7.0,2.0,2012.8125,8.0,16102.5,6.0,1.0,,,,,left_only,,,
16,7.0,3.0,1421.3216666666667,6.0,8527.93,6.0,2.0,,,,,left_only,,,
16,7.0,4.0,1122.95,6.0,6737.7,6.0,3.0,,,,,left_only,,,
16,7.0,5.0,1448.3433333333332,6.0,8690.06,6.0,4.0,,,,,left_only,,,
16,7.0,6.0,812.0965,6.0,4872.579,6.0,5.0,,,,,left_only,,,
16,7.0,7.0,577.3416666666666,6.0,3464.0499999999997,6.0,6.0,,,,,left_only,,,
16,7.0,8.0,273.55400000000003,3.0,820.662,6.0,7.0,,,,,left_only,,,
18,1.0,1.0,9580191.666666666,6.0,57481150.0,0.0,0.0,,,,,left_only,,,
18,1.0,2.0,2653037.1428571427,7.0,18571260.0,0.0,1.0,,,,,left_only,,,
18,1.0,3.0,1056624.125,8.0,8452993.0,0.0,2.0,,,,,left_only,,,
18,1.0,4.0,504406.625,8.0,4035253.0,0.0,3.0,,,,,left_only,,,
18,1.0,5.0,489154.75,8.0,3913238.0,0.0,4.0,,,,,left_only,,,
18,1.0,6.0,183334.125,8.0,1466673.0,0.0,5.0,,,,,left_only,,,
18,2.0,1.0,762388.5,6.0,4574331.0,1.0,0.0,,,,,left_only,,,
18,2.0,2.0,567140.0,8.0,4537120.0,1.0,1.0,,,,,left_only,,,
18,2.0,3.0,225526.125,8.0,1804209.0,1.0,2.0,,,,,left_only,,,
18,2.0,4.0,160210.25,8.0,1281682.0,1.0,3.0,,,,,left_only,,,
18,2.0,5.0,200462.0,8.0,1603696.0,1.0,4.0,,,,,left_only,,,
18,2.0,6.0,112729.3625,8.0,901834.9,1.0,5.0,,,,,left_only,,,
18,2.0,7.0,62020.612499999996,8.0,496164.89999999997,1.0,6.0,,,,,left_only,,,
18,2.0,8.0,45533.0625,8.0,364264.5,1.0,7.0,,,,,left_only,,,
18,2.0,9.0,20203.257142857143,7.0,141422.8,1.0,8.0,,,,,left_only,,,
18,2.0,10.0,11025.25,2.0,22050.5,1.0,9.0,,,,,left_only,,,
18,3.0,1.0,241465.125,8.0,1931721.0,2.0,0.0,,,,,left_only,,,
18,3.0,2.0,150382.57142857142,7.0,1052678.0,2.0,1.0,,,,,left_only,,,
18,3.0,3.0,96781.6875,8.0,774253.5,2.0,2.0,,,,,left_only,,,
18,3.0,4.0,82404.275,8.0,659234.2,2.0,3.0,,,,,left_only,,,
18,3.0,5.0,113696.25,8.0,909570.0,2.0,4.0,,,,,left_only,,,
18,3.0,6.0,68775.525,8.0,550204.2,2.0,5.0,,,,,left_only,,,
18,3.0,7.0,41903.025,8.0,335224.2,2.0,6.0,,,,,left_only,,,
18,3.0,8.0,32873.1375,8.0,262985.1,2.0,7.0,,,,,left_only,,,
18,3.0,9.0,15696.887499999999,8.0,125575.09999999999,2.0,8.0,,,,,left_only,,,
18,3.0,10.0,9182.06,8.0,73456.48,2.0,9.0,,,,,left_only,,,
18,3.0,11.0,5795.432857142857,7.0,40568.03,2.0,10.0,,,,,left_only,,,
18,4.0,1.0,69779.9875,8.0,558239.9,3.0,0.0,,,,,left_only,,,
18,4.0,2.0,53727.02857142857,7.0,376089.2,3.0,1.0,,,,,left_only,,,
18,4.0,3.0,50761.666666666664,6.0,304570.0,3.0,2.0,,,,,left_only,,,
18,4.0,4.0,46775.5625,8.0,374204.5,3.0,3.0,,,,,left_only,,,
18,4.0,5.0,64571.2,8.0,516569.6,3.0,4.0,,,,,left_only,,,
18,4.0,6.0,42847.3875,8.0,342779.1,3.0,5.0,,,,,left_only,,,
18,4.0,7.0,27170.0375,8.0,217360.3,3.0,6.0,,,,,left_only,,,
18,4.0,8.0,24782.75,8.0,198262.0,3.0,7.0,,,,,left_only,,,
18,4.0,9.0,13119.15125,8.0,104953.21,3.0,8.0,,,,,left_only,,,
18,4.0,10.0,7749.7975,8.0,61998.38,3.0,9.0,,,,,left_only,,,
18,4.0,11.0,4479.4175000000005,8.0,35835.340000000004,3.0,10.0,,,,,left_only,,,
18,5.0,1.0,32768.6625,8.0,262149.3,4.0,0.0,,,,,left_only,,,
18,5.0,2.0,25310.502857142856,7.0,177173.52,4.0,1.0,,,,,left_only,,,
18,5.0,3.0,28765.983333333334,6.0,172595.9,4.0,2.0,,,,,left_only,,,
18,5.0,4.0,25234.266666666666,6.0,151405.6,4.0,3.0,,,,,left_only,,,
18,5.0,5.0,38645.049999999996,6.0,231870.3,4.0,4.0,,,,,left_only,,,
18,5.0,6.0,27719.233333333334,6.0,166315.4,4.0,5.0,,,,,left_only,,,
18,5.0,7.0,19386.850000000002,6.0,116321.1,4.0,6.0,,,,,left_only,,,
18,5.0,8.0,16828.63625,8.0,134629.09,4.0,7.0,,,,,left_only,,,
18,5.0,9.0,9428.97,8.0,75431.76,4.0,8.0,,,,,left_only,,,
18,5.0,10.0,6071.80125,8.0,48574.41,4.0,9.0,,,,,left_only,,,
18,5.0,11.0,3788.8625,8.0,30310.9,4.0,10.0,,,,,left_only,,,
18,6.0,1.0,20694.242857142857,7.0,144859.7,5.0,0.0,,,,,left_only,,,
18,6.0,2.0,19100.3,3.0,57300.899999999994,5.0,1.0,,,,,left_only,,,
18,6.0,3.0,17936.2,3.0,53808.6,5.0,2.0,,,,,left_only,,,
18,6.0,4.0,15417.460000000001,5.0,77087.3,5.0,3.0,,,,,left_only,,,
18,6.0,5.0,22803.166666666668,6.0,136819.0,5.0,4.0,,,,,left_only,,,
18,6.0,6.0,17380.75,6.0,104284.5,5.0,5.0,,,,,left_only,,,
18,6.0,7.0,12694.550000000001,6.0,76167.3,5.0,6.0,,,,,left_only,,,
18,6.0,8.0,11684.516666666668,6.0,70107.1,5.0,7.0,,,,,left_only,,,
18,6.0,9.0,6483.272857142858,7.0,45382.91,5.0,8.0,,,,,left_only,,,
18,6.0,10.0,4033.33,8.0,32266.64,5.0,9.0,,,,,left_only,,,
18,6.0,11.0,2399.23375,8.0,19193.87,5.0,10.0,,,,,left_only,,,
18,7.0,1.0,10295.775,8.0,82366.2,6.0,0.0,,,,,left_only,,,
18,7.0,2.0,10347.916666666666,3.0,31043.75,6.0,1.0,,,,,left_only,,,
18,7.0,3.0,8743.916666666666,3.0,26231.75,6.0,2.0,,,,,left_only,,,
18,7.0,4.0,8662.6975,4.0,34650.79,6.0,3.0,,,,,left_only,,,
18,7.0,5.0,13380.12,5.0,66900.6,6.0,4.0,,,,,left_only,,,
18,7.0,6.0,9174.206666666667,6.0,55045.24,6.0,5.0,,,,,left_only,,,
18,7.0,7.0,5746.420000000001,6.0,34478.520000000004,6.0,6.0,,,,,left_only,,,
18,7.0,8.0,5361.298333333333,6.0,32167.79,6.0,7.0,,,,,left_only,,,
18,7.0,9.0,2824.7033333333334,6.0,16948.22,6.0,8.0,,,,,left_only,,,
18,7.0,10.0,1622.8933333333334,6.0,9737.36,6.0,9.0,,,,,left_only,,,
18,7.0,11.0,653.1351999999999,5.0,3265.676,6.0,10.0,,,,,left_only,,,
18,8.0,1.0,3528.9133333333334,6.0,21173.48,7.0,0.0,,,,,left_only,,,
18,8.0,2.0,2963.0433333333335,3.0,8889.130000000001,7.0,1.0,,,,,left_only,,,
18,8.0,3.0,2447.2433333333333,3.0,7341.73,7.0,2.0,,,,,left_only,,,
18,8.0,4.0,1946.1166666666668,3.0,5838.35,7.0,3.0,,,,,left_only,,,
18,8.0,5.0,2609.7766666666666,3.0,7829.33,7.0,4.0,,,,,left_only,,,
18,8.0,6.0,1306.755,4.0,5227.02,7.0,5.0,,,,,left_only,,,
18,8.0,7.0,927.2425000000001,4.0,3708.9700000000003,7.0,6.0,,,,,left_only,,,
