xq2_bin,ybin,z_bin,pt2_bin,nphi,content,error
1,2,5,6,8,7691.422480493096,147.5414907180381
1,2,5,7,8,5796.036239884994,106.24496571218606
1,2,5,8,8,5712.371131264866,98.09799793898117
1,2,5,9,8,4017.5244465232804,119.12117086752036
1,2,5,10,8,2737.1289846543814,69.42351493932394
1,2,5,11,8,2059.610044267519,49.00940960398176
1,2,6,1,8,4287.405714300821,270.617510605393
1,2,6,2,8,2651.9098748756132,88.58002746499773
1,2,6,3,8,5317.076607771271,360.4013179747045
1,2,6,4,8,3430.019317352031,135.15870795646956
1,2,6,5,8,6513.021947256299,222.35003627880354
1,2,6,6,8,5143.97509076216,122.47768689139906
1,2,6,7,8,3667.6130321214614,88.64353642526517
1,2,6,8,8,3728.7302694578393,81.09649666194777
1,2,6,9,8,2343.0162409404843,58.23872105831195
1,2,6,10,8,1693.2364886642158,45.33038585576371
1,2,6,11,8,1576.7115082704863,53.90743654448497
1,2,7,1,8,2321.91244326193,126.61090049837215
1,2,7,2,8,1557.2777775621278,56.206232992171785
1,2,7,3,8,1525.6393961408064,53.98141509155059
1,2,7,4,8,1644.7059430985537,120.82563490327125
1,2,7,5,8,3357.595678754329,107.1718101254043
1,2,7,6,8,2757.017053387737,104.80159764358636
1,2,7,7,8,2272.398575811677,71.37493417619295
1,2,7,8,8,2225.212699038343,64.78612708605858
1,2,7,9,8,1369.3957839223488,45.00576818769885
1,2,7,10,8,874.2505896320304,34.73675466476362
1,2,7,11,8,392.66913130881215,25.532193422455943
1,2,8,1,8,879.4678034270723,74.13265629605759
1,2,8,2,8,593.6248251811666,33.774594191756464
1,2,8,3,8,548.4853524812177,32.45315554030508
1,2,8,4,8,471.90537572588875,29.988881519901778
1,2,8,5,8,1129.1407681604237,83.07817410208817
1,2,8,6,8,650.9025764377748,45.185772879257065
1,2,8,7,8,406.1356436102782,35.94113356936568
1,2,8,8,8,226.72972755184023,30.7736501180308
1,2,8,9,8,0.0,0.0
1,2,8,10,8,0.0,0.0
1,2,8,11,8,0.0,0.0
2,3,1,1,8,1724714.9668449408,89877.0568498484
2,3,1,2,8,688071.3290813476,31085.596185388225
2,3,1,3,8,363615.06541474484,12131.578317766634
2,3,1,4,8,201900.31690196408,5774.4153572758805
2,3,1,5,8,189180.04676614088,6501.72110315264
2,3,1,6,8,7454.473287680873,1857.226854836439
2,3,1,7,8,0.0,0.0
2,3,1,8,8,0.0,0.0
2,3,1,9,8,0.0,0.0
2,3,1,10,8,0.0,0.0
2,3,1,11,8,0.0,0.0
2,3,2,1,8,124525.55283526599,2133.707134253504
2,3,2,2,8,117971.07122788148,4917.344483504816
2,3,2,3,8,79114.72885925384,1262.6227174515066
2,3,2,4,8,61236.33447745045,1022.5723125688579
2,3,2,5,8,74254.87640831228,821.947699548661
2,3,2,6,8,40941.39057239048,526.4022967762194
2,3,2,7,8,23457.904692919696,491.1383428671315
2,3,2,8,8,18265.140586180354,600.6587056042657
2,3,2,9,8,1361.2520613535432,225.54547945136426
2,3,2,10,8,0.0,0.0
2,3,2,11,8,0.0,0.0
2,3,3,1,8,58334.40291958097,1290.9006915632933
2,3,3,2,8,34783.50307392597,613.1354288946103
2,3,3,3,8,38898.85568923608,991.6260231678375
2,3,3,4,8,29910.76685016102,491.30842245291433
2,3,3,5,8,40646.55776147649,518.8108173356659
2,3,3,6,8,25129.43095634146,343.64950048901477
2,3,3,7,8,14641.529588263913,201.8126684268487
2,3,3,8,8,11847.308893669619,162.88217568408916
2,3,3,9,8,5780.721504382713,127.65696870801331
2,3,3,10,8,3753.1260206342304,141.17688473248677
2,3,3,11,8,3275.031890032527,450.56295890642843
2,3,4,1,8,25640.48666945059,774.7316745987761
2,3,4,2,8,20126.17282233364,812.5293948712617
2,3,4,3,8,13386.614224746158,290.93676629994644
2,3,4,4,8,11864.454925078273,213.16471321521098
2,3,4,5,8,23441.31442219762,593.6494836895984
2,3,4,6,8,16081.691465934777,432.64333995916184
2,3,4,7,8,10230.06800637132,245.4763373492782
2,3,4,8,8,8847.925777143948,150.7316509604426
2,3,4,9,8,4640.779673780091,86.24081444794543
2,3,4,10,8,2802.920104283832,63.89267768518857
2,3,4,11,8,1855.5262905170464,58.08509408382543
2,3,5,1,8,13524.314817394354,492.1321021355755
2,3,5,2,8,6885.784259167778,320.83759629302097
2,3,5,3,8,6471.018423207246,250.9513320547405
2,3,5,4,8,6732.568466023759,239.71535321499601
2,3,5,5,8,10315.256985597844,176.57855440419314
2,3,5,6,8,7679.707016118013,119.75570344481038
2,3,5,7,8,5477.76130614065,93.1009625814767
2,3,5,8,8,5034.935390620397,80.36362217718123
2,3,5,9,8,3165.4653496361516,77.26738735707005
