xq2_center,xq2_bin,iy,z_bin,pt2_bin,z_label,pt2_label,rootfile,source,npoints,p0,p1,p2,chi2,ndf,status
2.000000,2,3,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file2,6,33760.12152,-2669.609782,1180.208634,12.33453196,3,0
2.000000,2,3,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file1,6,31091.28204,1069.496757,3684.981919,0.8240281156,3,0
2.000000,2,3,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file2,6,31091.28204,1069.496757,3684.981919,0.8240281156,3,0
2.000000,2,3,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file1,8,45188.03316,-2218.498272,1074.889039,8.007489661,5,0
2.000000,2,3,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file2,8,45188.03316,-2218.498272,1074.889039,8.007489661,5,0
2.000000,2,3,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file1,8,29948.36714,-2932.66255,394.7862876,5.963846468,5,0
2.000000,2,3,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file2,8,29948.36714,-2932.66255,394.7862876,5.963846468,5,0
2.000000,2,3,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file1,8,19815.07141,-2737.710263,668.7803777,12.40872032,5,0
2.000000,2,3,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file2,8,19815.07141,-2737.710263,668.7803777,12.40872032,5,0
2.000000,2,3,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file1,8,16639.97391,-3300.463543,801.9449878,2.191813016,5,0
2.000000,2,3,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file2,8,16639.97391,-3300.463543,801.9449878,2.191813016,5,0
2.000000,2,3,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file1,8,8667.727769,-2857.528025,998.561699,15.88779698,5,0
2.000000,2,3,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file2,8,8667.727769,-2857.528025,998.561699,15.88779698,5,0
2.000000,2,3,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file1,8,5225.115957,-2104.192784,1126.971207,24.88862762,5,0
2.000000,2,3,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file2,8,5225.115957,-2104.192784,1126.971207,24.88862762,5,0
2.000000,2,3,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file1,8,3335.559728,-1859.322755,1254.725602,40.8008256,5,0
2.000000,2,3,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file2,8,3228.564125,-1780.791295,1245.869455,37.2285828,5,0
2.000000,2,3,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file1,8,25083.62006,-3502.035023,386.8257083,2.877447794,5,0
2.000000,2,3,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file2,8,25083.62006,-3502.035023,386.8257083,2.877447794,5,0
2.000000,2,3,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file1,6,16315.13475,-1563.274455,-5.071906641,2.682940696,3,0
2.000000,2,3,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file2,6,16315.13475,-1563.274455,-5.071906641,2.682940696,3,0
2.000000,2,3,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file1,6,24454.85407,-3823.687174,-1675.381667,8.907468866,3,0
2.000000,2,3,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file2,6,24454.85407,-3823.687174,-1675.381667,8.907468866,3,0
2.000000,2,3,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file1,6,18722.53627,-1144.448675,498.6752807,5.279395768,3,0
2.000000,2,3,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file2,6,18722.53627,-1144.448675,498.6752807,5.279395768,3,0
2.000000,2,3,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file1,6,13232.542,-1222.742266,234.6864752,4.452400166,3,0
2.000000,2,3,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file2,6,13232.542,-1222.742266,234.6864752,4.452400166,3,0
2.000000,2,3,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file1,6,12478.62362,-947.7503652,1030.436377,7.786281554,3,0
2.000000,2,3,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file2,6,12478.62362,-947.7503652,1030.436377,7.786281554,3,0
2.000000,2,3,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file1,7,6795.373989,-1452.364503,829.9892996,4.969923551,4,0
2.000000,2,3,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file2,7,6795.373989,-1452.364503,829.9892996,4.969923551,4,0
2.000000,2,3,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file1,8,4459.544401,-1506.239891,-15.57970207,9.005884501,5,0
2.000000,2,3,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file2,8,4458.326438,-1502.399987,-11.66410398,9.076287116,5,0
2.000000,2,3,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file1,8,2662.282502,-1229.301971,571.0084977,9.142666969,5,0
2.000000,2,3,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file2,8,2450.884122,-1111.596606,537.5557713,9.67274509,5,0
2.000000,2,3,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file1,8,15369.87034,-448.3256241,916.2765718,6.426603811,5,0
2.000000,2,3,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file2,8,15369.87034,-448.3256241,916.2765718,6.426603811,5,0
2.000000,2,3,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file1,6,15520.04759,-2981.006293,-1969.465994,1.469045303,3,0
2.000000,2,3,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file2,6,15520.04759,-2981.006293,-1969.465994,1.469045303,3,0
2.000000,2,3,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file1,6,11205.74745,-1121.749797,-400.4533087,1.272954226,3,0
2.000000,2,3,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file2,6,11205.74745,-1121.749797,-400.4533087,1.272954226,3,0
2.000000,2,3,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file1,6,7541.388398,-3022.906013,-1363.149882,20.8830354,3,0
2.000000,2,3,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file2,6,7541.388398,-3022.906013,-1363.149882,20.8830354,3,0
2.000000,2,3,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file1,6,8553.937407,-869.8310497,-30.49556431,8.804506873,3,0
2.000000,2,3,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file2,6,8560.191076,-852.5747668,-14.40764654,8.750422545,3,0
2.000000,2,3,6,9,0.60–0.70,0.65–0.80,measData_times_truth_over_meas.root,file1,6,4931.714106,-517.3751239,469.7581317,6.221751775,3,0
2.000000,2,3,6,9,0.60–0.70,0.65–0.80,measData_times_truth_over_meas.root,file2,6,4895.740864,-510.0161023,501.2689031,5.81324457,3,0
2.000000,2,3,6,10,0.60–0.70,0.80–1.00,measData_times_truth_over_meas.root,file1,7,3323.461676,-968.1645264,332.3153593,13.58800858,4,0
2.000000,2,3,6,10,0.60–0.70,0.80–1.00,measData_times_truth_over_meas.root,file2,7,3164.9909,-778.2829235,413.8123601,10.13443445,4,0
2.000000,2,3,6,11,0.60–0.70,1.00–1.50,measData_times_truth_over_meas.root,file1,7,2681.919871,-398.9457944,543.6260434,19.23079529,4,0
2.000000,2,3,6,11,0.60–0.70,1.00–1.50,measData_times_truth_over_meas.root,file2,8,1564.801739,-157.622893,372.4684117,17.25501238,5,0
2.000000,2,3,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file1,8,8799.28402,-526.6545966,-310.9094209,6.55936522,5,0
2.000000,2,3,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file2,8,8799.28402,-526.6545966,-310.9094209,6.55936522,5,0
2.000000,2,3,7,7,0.70–0.80,0.40–0.50,measData_times_truth_over_meas.root,file1,6,5581.34427,54.29128501,-354.0442813,6.898126035,3,0
2.000000,2,3,7,7,0.70–0.80,0.40–0.50,measData_times_truth_over_meas.root,file2,6,5114.781781,364.6892586,-46.75136523,4.253013498,3,0
2.000000,2,3,7,8,0.70–0.80,0.50–0.65,measData_times_truth_over_meas.root,file1,6,4965.349568,-1096.662265,-728.2355193,3.195070339,3,0
2.000000,2,3,7,8,0.70–0.80,0.50–0.65,measData_times_truth_over_meas.root,file2,6,3669.496621,-732.6368213,-442.3029967,1.38970532,3,0
2.000000,2,3,7,9,0.70–0.80,0.65–0.80,measData_times_truth_over_meas.root,file1,6,2831.036503,-975.8994287,-847.7467414,13.10179814,3,0
2.000000,2,3,7,9,0.70–0.80,0.65–0.80,measData_times_truth_over_meas.root,file2,6,1393.190108,-942.1597916,-676.5461781,7.082286785,3,0
2.000000,2,3,7,10,0.70–0.80,0.80–1.00,measData_times_truth_over_meas.root,file1,6,2602.818848,128.2529878,320.5264517,8.54375991,3,0
2.000000,2,3,7,11,0.70–0.80,1.00–1.50,measData_times_truth_over_meas.root,file1,6,1944.954663,48.2909935,-26.57031922,4.066642403,3,0
2.000000,2,3,8,1,0.80–1.00,0.00–0.05,measData_times_truth_over_meas.root,file1,8,6872.876443,352.5690695,-724.7870755,20.00090964,5,0
2.000000,2,3,8,1,0.80–1.00,0.00–0.05,measData_times_truth_over_meas.root,file2,8,3137.237403,-225.5818792,-135.8847587,8.25255565,5,0
2.000000,2,3,8,7,0.80–1.00,0.40–0.50,measData_times_truth_over_meas.root,file1,6,4597.435859,1291.638059,150.8201239,9.140546757,3,0
2.000000,2,3,8,8,0.80–1.00,0.50–0.65,measData_times_truth_over_meas.root,file1,6,3478.062279,-1223.910326,-1998.85112,12.20520798,3,0
2.000000,2,3,8,9,0.80–1.00,0.65–0.80,measData_times_truth_over_meas.root,file1,6,2322.516276,-161.4507122,-679.1961128,3.398113127,3,0
2.000000,2,3,8,10,0.80–1.00,0.80–1.00,measData_times_truth_over_meas.root,file1,6,1614.495952,-34.09424427,-675.8948728,8.032711525,3,0
2.000000,2,3,8,11,0.80–1.00,1.00–1.50,measData_times_truth_over_meas.root,file1,6,1001.22909,306.9828195,-181.6400758,3.287709633,3,0
3.000000,3,4,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file1,6,2235171.211,-113308.9465,-16710.58655,4.620606073,3,0
3.000000,3,4,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file2,6,2234646.2,-113315.7944,-16727.28768,4.620593166,3,0
3.000000,3,4,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file1,8,1282575.086,283697.3899,330789.072,1.941221821,5,0
3.000000,3,4,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file2,8,1281889.754,283550.7028,330619.378,1.941535334,5,0
3.000000,3,4,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file1,7,615088.8662,-174394.3997,-44210.35682,11.71965969,4,0
3.000000,3,4,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file2,7,614446.4063,-174216.4604,-44178.52423,11.72136659,4,0
3.000000,3,4,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file1,8,256552.4387,40694.73581,60146.04133,46.21194051,5,0
3.000000,3,4,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file2,8,256552.4387,40694.73581,60146.04133,46.21194051,5,0
3.000000,3,4,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file1,8,177188.8483,4147.851373,18706.62842,18.02414039,5,0
3.000000,3,4,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file2,8,177188.8483,4147.851373,18706.62842,18.02414039,5,0
3.000000,3,4,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file1,8,137434.8331,-4814.346698,7431.639916,26.67115109,5,0
3.000000,3,4,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file2,8,137434.8331,-4814.346698,7431.639916,26.67115109,5,0
3.000000,3,4,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file1,8,97926.77473,-9428.853238,-2462.609317,9.953326131,5,0
3.000000,3,4,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file2,8,97926.77473,-9428.853238,-2462.609317,9.953326131,5,0
3.000000,3,4,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file1,8,131980.9964,-28336.06825,9139.63152,18.70964341,5,0
3.000000,3,4,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file2,8,131980.9964,-28336.06825,9139.63152,18.70964341,5,0
3.000000,3,4,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file1,8,76205.23373,-18702.192,11335.18959,21.6382596,5,0
3.000000,3,4,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file2,8,76205.23373,-18702.192,11335.18959,21.6382596,5,0
3.000000,3,4,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file1,6,44280.93058,-12004.05754,6632.867674,11.49568654,3,0
3.000000,3,4,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file2,6,44280.93058,-12004.05754,6632.867674,11.49568654,3,0
3.000000,3,4,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file1,8,97563.2856,-435.9883347,8557.05325,10.04146788,5,0
3.000000,3,4,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file2,8,97563.2856,-435.9883347,8557.05325,10.04146788,5,0
3.000000,3,4,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file1,8,77548.5641,2820.034727,7485.030772,17.19328691,5,0
3.000000,3,4,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file2,8,77548.5641,2820.034727,7485.030772,17.19328691,5,0
3.000000,3,4,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file1,8,63824.09159,1922.762802,6005.347394,3.125643593,5,0
3.000000,3,4,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file2,8,63824.09159,1922.762802,6005.347394,3.125643593,5,0
3.000000,3,4,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file1,8,53660.71871,1776.5855,5202.729391,2.065756632,5,0
3.000000,3,4,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file2,8,53660.71871,1776.5855,5202.729391,2.065756632,5,0
3.000000,3,4,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file1,8,69805.28646,-4235.386422,1468.651179,17.87168889,5,0
3.000000,3,4,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file2,8,69805.28646,-4235.386422,1468.651179,17.87168889,5,0
3.000000,3,4,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file1,8,42124.0185,-7943.358773,2061.5331,6.412728231,5,0
3.000000,3,4,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file2,8,42124.0185,-7943.358773,2061.5331,6.412728231,5,0
3.000000,3,4,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file1,8,24653.74412,-5765.113146,3480.495511,11.22541832,5,0
3.000000,3,4,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file2,8,24653.74412,-5765.113146,3480.495511,11.22541832,5,0
3.000000,3,4,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file1,8,18655.97631,-4844.607868,2503.23424,17.05804587,5,0
3.000000,3,4,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file2,8,18655.97631,-4844.607868,2503.23424,17.05804587,5,0
3.000000,3,4,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file1,7,8938.424815,-2537.953558,1284.179731,7.52619953,4,0
3.000000,3,4,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file2,7,8937.502985,-2537.637192,1283.936445,7.527928466,4,0
3.000000,3,4,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file1,8,44880.50302,-5401.943857,258.7493035,15.86574909,5,0
3.000000,3,4,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file2,8,44880.50302,-5401.943857,258.7493035,15.86574909,5,0
3.000000,3,4,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file1,8,37872.3083,-4319.28758,513.4177838,9.742356715,5,0
3.000000,3,4,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file2,8,37872.3083,-4319.28758,513.4177838,9.742356715,5,0
3.000000,3,4,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file1,6,32199.29996,1888.447417,4122.152588,3.449709871,3,0
3.000000,3,4,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file2,6,32199.29996,1888.447417,4122.152588,3.449709871,3,0
3.000000,3,4,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file1,7,27394.79416,-2069.497639,763.7395246,3.533971233,4,0
3.000000,3,4,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file2,7,27394.79416,-2069.497639,763.7395246,3.533971233,4,0
3.000000,3,4,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file1,8,40890.74509,-1234.861117,1955.789263,21.42806217,5,0
3.000000,3,4,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file2,8,40890.74509,-1234.861117,1955.789263,21.42806217,5,0
3.000000,3,4,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file1,8,26050.45107,-3390.298159,907.5180391,2.917431773,5,0
3.000000,3,4,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file2,8,26050.45107,-3390.298159,907.5180391,2.917431773,5,0
3.000000,3,4,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file1,8,17031.2615,-2809.044923,1422.472889,12.47799331,5,0
3.000000,3,4,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file2,8,17031.2615,-2809.044923,1422.472889,12.47799331,5,0
3.000000,3,4,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file1,8,14325.64941,-4396.071628,766.7710179,5.496163472,5,0
3.000000,3,4,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file2,8,14325.64941,-4396.071628,766.7710179,5.496163472,5,0
3.000000,3,4,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file1,8,6809.035208,-2007.622474,937.275662,28.84886911,5,0
3.000000,3,4,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file2,8,6809.035208,-2007.622474,937.275662,28.84886911,5,0
3.000000,3,4,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file1,8,3657.434152,-1485.505984,827.2506791,6.833238785,5,0
3.000000,3,4,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file2,8,3571.838606,-1441.136748,775.8765619,7.148657512,5,0
3.000000,3,4,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file1,6,1540.127306,-509.6328809,399.8168314,5.240177353,3,0
3.000000,3,4,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file1,8,24416.92856,-1079.609929,410.5560164,12.24161365,5,0
3.000000,3,4,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file2,8,24416.92856,-1079.609929,410.5560164,12.24161365,5,0
3.000000,3,4,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file1,8,19858.99656,-1766.222661,766.8123917,10.15759878,5,0
3.000000,3,4,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file2,8,19858.99656,-1766.222661,766.8123917,10.15759878,5,0
3.000000,3,4,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file1,7,15584.22152,-3706.830828,-40.04682068,12.21031023,4,0
3.000000,3,4,5,3,0.50–0.60,0.10–0.15,measData_times_truth_over_meas.root,file2,7,15584.22152,-3706.830828,-40.04682068,12.21031023,4,0
3.000000,3,4,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file1,6,18223.90823,4095.051189,2766.959288,11.92590155,3,0
3.000000,3,4,5,4,0.50–0.60,0.15–0.20,measData_times_truth_over_meas.root,file2,6,18223.90823,4095.051189,2766.959288,11.92590155,3,0
3.000000,3,4,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file1,8,22752.41696,-1667.75914,406.9588182,1.824165323,5,0
3.000000,3,4,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file2,8,22752.41696,-1667.75914,406.9588182,1.824165323,5,0
3.000000,3,4,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file1,7,17317.81032,-218.3890738,1461.213027,0.6920928969,4,0
3.000000,3,4,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file2,7,17317.81032,-218.3890738,1461.213027,0.6920928969,4,0
3.000000,3,4,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file1,7,11060.08962,-1867.38278,-38.56107364,5.498524756,4,0
3.000000,3,4,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file2,7,11060.08962,-1867.38278,-38.56107364,5.498524756,4,0
3.000000,3,4,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file1,7,11218.45347,-999.8063634,1664.698307,8.207543628,4,0
3.000000,3,4,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file2,7,11218.50825,-999.5608357,1664.930641,8.207652004,4,0
3.000000,3,4,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file1,8,5557.134515,-916.0708908,771.71923,12.80016505,5,0
3.000000,3,4,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file2,7,5636.932019,-712.4292131,960.4631423,11.81370717,4,0
3.000000,3,4,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file1,7,3318.921631,-776.6301865,797.5623049,9.90508113,4,0
3.000000,3,4,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file2,7,2957.609405,-662.0680579,692.9822819,12.96660817,4,0
3.000000,3,4,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file1,7,1943.40531,-559.9391242,605.8394787,8.513227005,4,0
3.000000,3,4,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file2,8,848.3574914,-340.9407704,272.0534944,6.384023504,5,0
3.000000,3,4,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file1,8,14891.72492,93.29908066,705.697282,11.48953337,5,0
3.000000,3,4,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file2,8,14891.72492,93.29908066,705.697282,11.48953337,5,0
3.000000,3,4,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file1,6,12597.88121,-1227.918624,-1262.329939,6.527284605,3,0
3.000000,3,4,6,2,0.60–0.70,0.05–0.10,measData_times_truth_over_meas.root,file2,6,12597.88121,-1227.918624,-1262.329939,6.527284605,3,0
