ixq2,iz,point,x,y,exl,exh,eyl,eyh
9,1,7,0.712497,0.0866013,0,0,0.00696034,0.00696034
9,1,8,0.87205,0.0345163,0,0,0.00278773,0.00278773
9,2,0,0.024352,1.57493,0,0,0.136628,0.136628
9,2,1,0.0741863,1.32406,0,0,0.102589,0.102589
9,2,2,0.124758,1.14297,0,0,0.088143,0.088143
9,2,3,0.174378,0.964054,0,0,0.0620901,0.0620901
9,2,4,0.24785,0.698833,0,0,0.0389581,0.0389581
9,2,5,0.346807,0.48115,0,0,0.0231807,0.0231807
9,2,6,0.446996,0.300172,0,0,0.0177205,0.0177205
9,2,7,0.566476,0.172202,0,0,0.00857355,0.00857355
9,2,8,0.717596,0.0832225,0,0,0.00429288,0.00429288
9,2,9,0.884959,0.0339473,0,0,0.00289011,0.00289011
9,3,0,0.023458,0.842681,0,0,0.093267,0.093267
9,3,1,0.0742976,0.758144,0,0,0.061123,0.061123
9,3,2,0.124485,0.65844,0,0,0.0526157,0.0526157
9,3,3,0.174437,0.563397,0,0,0.0362083,0.0362083
9,3,4,0.247597,0.415928,0,0,0.0256499,0.0256499
9,3,5,0.347359,0.297148,0,0,0.0181428,0.0181428
9,3,6,0.447639,0.208774,0,0,0.0122944,0.0122944
9,3,7,0.568242,0.133965,0,0,0.00800494,0.00800494
9,3,8,0.716153,0.0688186,0,0,0.00481096,0.00481096
9,3,9,0.885548,0.0315262,0,0,0.00199311,0.00199311
9,4,0,0.0232401,0.494196,0,0,0.0448528,0.0448528
9,4,1,0.0737347,0.438519,0,0,0.0346739,0.0346739
9,4,2,0.12472,0.358565,0,0,0.0274721,0.0274721
9,4,3,0.174214,0.324222,0,0,0.0287521,0.0287521
9,4,4,0.248526,0.264811,0,0,0.021613,0.021613
9,4,5,0.347016,0.188722,0,0,0.0143677,0.0143677
9,4,6,0.447038,0.134116,0,0,0.0115175,0.0115175
9,4,7,0.567764,0.0811568,0,0,0.0060347,0.0060347
9,4,8,0.717874,0.0473302,0,0,0.00383013,0.00383013
9,4,9,0.883789,0.0185316,0,0,0.00212107,0.00212107
9,5,0,0.0229646,0.299697,0,0,0.0335363,0.0335363
9,5,1,0.0743095,0.256878,0,0,0.0285787,0.0285787
9,5,2,0.123583,0.200137,0,0,0.0238361,0.0238361
9,5,3,0.174024,0.175445,0,0,0.0237372,0.0237372
9,5,4,0.246347,0.134282,0,0,0.0143135,0.0143135
9,5,5,0.34645,0.0900601,0,0,0.0113861,0.0113861
9,5,6,0.446764,0.05552,0,0,0.00632036,0.00632036
