ixq2,iz,point,x,y,exl,exh,eyl,eyh
10,0,4,0.241605,2.85291,0,0,0.255315,0.255315
10,0,5,0.340312,1.44324,0,0,0.100115,0.100115
10,0,6,0.437465,0.720616,0,0,0.0693854,0.0693854
10,0,7,0.533533,0.276186,0,0,0.0990055,0.0990055
10,1,0,0.0244913,4.1775,0,0,0.294116,0.294116
10,1,1,0.073716,3.52597,0,0,0.200339,0.200339
10,1,2,0.124193,2.91009,0,0,0.136378,0.136378
10,1,3,0.174207,2.30387,0,0,0.103619,0.103619
10,1,4,0.245299,1.5714,0,0,0.0766369,0.0766369
10,1,5,0.344519,0.879541,0,0,0.0427727,0.0427727
10,1,6,0.444303,0.468077,0,0,0.027185,0.027185
10,1,7,0.560358,0.219967,0,0,0.0137016,0.0137016
10,1,8,0.706923,0.0830647,0,0,0.00496509,0.00496509
10,1,9,0.86113,0.0215155,0,0,0.00381291,0.00381291
10,2,0,0.0228843,2.11275,0,0,0.142769,0.142769
10,2,1,0.0738897,1.75207,0,0,0.110091,0.110091
10,2,2,0.124267,1.50971,0,0,0.0874636,0.0874636
10,2,3,0.174377,1.25239,0,0,0.0626036,0.0626036
10,2,4,0.247064,0.914401,0,0,0.0382604,0.0382604
10,2,5,0.345781,0.570999,0,0,0.0253182,0.0253182
10,2,6,0.445476,0.345813,0,0,0.0148321,0.0148321
10,2,7,0.564207,0.181499,0,0,0.00765152,0.00765152
10,2,8,0.713534,0.0713078,0,0,0.00365961,0.00365961
10,2,9,0.876624,0.0189386,0,0,0.00157896,0.00157896
10,3,0,0.0223857,1.13024,0,0,0.0701761,0.0701761
10,3,1,0.0734471,0.985494,0,0,0.0604444,0.0604444
10,3,2,0.124087,0.840329,0,0,0.043106,0.043106
10,3,3,0.174248,0.736169,0,0,0.0416235,0.0416235
10,3,4,0.247524,0.554067,0,0,0.024298,0.024298
10,3,5,0.346942,0.36734,0,0,0.0187861,0.0187861
10,3,6,0.445994,0.244457,0,0,0.0117025,0.0117025
10,3,7,0.564579,0.13131,0,0,0.00613449,0.00613449
10,3,8,0.712985,0.051074,0,0,0.00276205,0.00276205
10,3,9,0.876741,0.0137326,0,0,0.000932483,0.000932483
10,4,0,0.0227121,0.68071,0,0,0.0447078,0.0447078
10,4,1,0.0732214,0.605735,0,0,0.0314474,0.0314474
10,4,2,0.123755,0.504471,0,0,0.0278292,0.0278292
10,4,3,0.174146,0.444813,0,0,0.0269346,0.0269346
10,4,4,0.246792,0.337301,0,0,0.0206026,0.0206026
10,4,5,0.346549,0.212199,0,0,0.0113453,0.0113453
10,4,6,0.446151,0.120547,0,0,0.00805433,0.00805433
10,4,7,0.562161,0.0557509,0,0,0.00339587,0.00339587
10,4,8,0.709375,0.0169538,0,0,0.00162009,0.00162009
10,4,9,0.864976,0.00367199,0,0,0.000353165,0.000353165
10,5,0,0.0228895,0.329083,0,0,0.0263896,0.0263896
10,5,1,0.0729433,0.248291,0,0,0.0223843,0.0223843
10,5,2,0.123124,0.186229,0,0,0.0152799,0.0152799
10,5,3,0.173406,0.141849,0,0,0.0110097,0.0110097
10,5,4,0.243822,0.0859593,0,0,0.00706203,0.00706203
10,5,5,0.343485,0.0386599,0,0,0.00356332,0.00356332
10,5,6,0.441336,0.0135239,0,0,0.00183926,0.00183926
10,5,7,0.552559,0.00457068,0,0,0.00121479,0.00121479
11,0,0,0.0240572,10.9692,0,0,3.14142,3.14142
11,0,1,0.0721383,8.28543,0,0,1.53294,1.53294
11,0,2,0.123611,6.26131,0,0,0.946363,0.946363
11,0,3,0.173261,4.9796,0,0,0.546064,0.546064
11,0,4,0.23909,2.73023,0,0,0.266147,0.266147
11,0,5,0.332918,1.26727,0,0,0.201595,0.201595
11,1,0,0.023457,4.52467,0,0,0.565652,0.565652
11,1,1,0.0728131,3.68652,0,0,0.267932,0.267932
11,1,2,0.123582,3.00518,0,0,0.21001,0.21001
11,1,3,0.173978,2.42631,0,0,0.127937,0.127937
11,1,4,0.244341,1.62144,0,0,0.0890345,0.0890345
11,1,5,0.342723,0.862709,0,0,0.0594883,0.0594883
11,1,6,0.441501,0.400464,0,0,0.029305,0.029305
11,1,7,0.550493,0.132834,0,0,0.0153251,0.0153251
11,2,0,0.0223057,2.33859,0,0,0.126345,0.126345
11,2,1,0.0734631,1.91898,0,0,0.11494,0.11494
11,2,2,0.123582,1.64748,0,0,0.0863745,0.0863745
11,2,3,0.173816,1.33564,0,0,0.0681705,0.0681705
11,2,4,0.245598,0.938545,0,0,0.0390231,0.0390231
11,2,5,0.344962,0.525349,0,0,0.0203826,0.0203826
11,2,6,0.443545,0.283712,0,0,0.0171885,0.0171885
11,2,7,0.557524,0.0973605,0,0,0.00733948,0.00733948
11,2,8,0.703733,0.0138035,0,0,0.0036141,0.0036141
11,3,0,0.0222484,1.37534,0,0,0.0683292,0.0683292
11,3,1,0.073049,1.14316,0,0,0.060877,0.060877
11,3,2,0.12353,0.955997,0,0,0.0513058,0.0513058
11,3,3,0.173728,0.716826,0,0,0.057392,0.057392
11,3,4,0.245753,0.534819,0,0,0.0301622,0.0301622
11,3,5,0.344758,0.299127,0,0,0.0145582,0.0145582
11,3,6,0.442861,0.140072,0,0,0.007312,0.007312
11,3,7,0.553857,0.0404766,0,0,0.00216772,0.00216772
11,3,8,0.698889,0.00431656,0,0,0.000829445,0.000829445
11,4,0,0.0226064,0.722384,0,0,0.0383536,0.0383536
11,4,1,0.0727021,0.574693,0,0,0.0333667,0.0333667
11,4,2,0.123145,0.460566,0,0,0.0288174,0.0288174
11,4,3,0.173374,0.341206,0,0,0.0221166,0.0221166
11,4,4,0.243623,0.187889,0,0,0.0118896,0.0118896
11,4,5,0.34126,0.0762968,0,0,0.00404574,0.00404574
11,4,6,0.438999,0.0221016,0,0,0.00215073,0.00215073
11,4,7,0.542345,0.00325798,0,0,0.000604832,0.000604832
11,5,0,0.0218532,0.127279,0,0,0.0128372,0.0128372
11,5,1,0.0714516,0.071995,0,0,0.00658914,0.00658914
11,5,2,0.121317,0.0369699,0,0,0.00470232,0.00470232
11,5,3,0.171923,0.0194137,0,0,0.00490503,0.00490503
11,5,4,0.235123,0.00560992,0,0,0.00138512,0.00138512
12,0,0,0.0226131,10.7491,0,0,3.52048,3.52048
12,0,1,0.0715369,7.50161,0,0,1.34942,1.34942
12,0,2,0.12355,5.7047,0,0,0.843197,0.843197
12,0,3,0.173195,3.78834,0,0,0.481172,0.481172
12,0,4,0.233166,1.91875,0,0,0.260716,0.260716
12,1,0,0.0217293,5.02396,0,0,0.974238,0.974238
12,1,1,0.0721733,3.65293,0,0,0.335346,0.335346
12,1,2,0.123008,2.90054,0,0,0.277951,0.277951
12,1,3,0.173733,2.46383,0,0,0.211878,0.211878
12,1,4,0.242508,1.33563,0,0,0.0873075,0.0873075
12,1,5,0.338017,0.411293,0,0,0.0360065,0.0360065
12,1,6,0.436334,0.0986525,0,0,0.0183619,0.0183619
12,1,7,0.535361,0.0161909,0,0,0.0101482,0.0101482
12,2,0,0.0214232,2.65541,0,0,0.182095,0.182095
12,2,1,0.0725453,2.00777,0,0,0.109317,0.109317
12,2,2,0.123027,1.4619,0,0,0.0978348,0.0978348
12,2,3,0.17305,1.05936,0,0,0.0673459,0.0673459
12,2,4,0.243326,0.592162,0,0,0.0256815,0.0256815
12,2,5,0.340786,0.208241,0,0,0.0161729,0.0161729
12,2,6,0.437805,0.0456794,0,0,0.0050042,0.0050042
12,2,7,0.53483,0.00433946,0,0,0.00147912,0.00147912
12,3,0,0.0219075,1.35282,0,0,0.0690737,0.0690737
12,3,1,0.0719548,0.906554,0,0,0.0536973,0.0536973
12,3,2,0.122505,0.605531,0,0,0.0361848,0.0361848
12,3,3,0.172707,0.351542,0,0,0.0253884,0.0253884
12,3,4,0.241391,0.17386,0,0,0.0143424,0.0143424
12,3,5,0.338297,0.0491753,0,0,0.0040444,0.0040444
12,3,6,0.434041,0.0104238,0,0,0.00322818,0.00322818
12,4,0,0.0216511,0.295684,0,0,0.0182253,0.0182253
12,4,1,0.0715002,0.169689,0,0,0.012508,0.012508
12,4,2,0.121345,0.0988794,0,0,0.00914036,0.00914036
12,4,3,0.171225,0.0409551,0,0,0.00490084,0.00490084
12,4,4,0.236332,0.0140102,0,0,0.00232973,0.00232973
12,5,0,0.0198073,0.00539545,0,0,0.00167809,0.00167809
13,0,0,0.0256471,8.94521,0,0,1.76626,1.76626
13,0,1,0.124578,5.94759,0,0,0.419454,0.419454
13,0,2,0.174179,4.42323,0,0,0.257287,0.257287
13,0,3,0.245323,2.75314,0,0,0.145235,0.145235
13,0,4,0.343332,1.43879,0,0,0.0912134,0.0912134
13,0,5,0.442258,0.746244,0,0,0.0547547,0.0547547
13,0,6,0.553545,0.365002,0,0,0.0251598,0.0251598
13,0,7,0.688895,0.145046,0,0,0.0367713,0.0367713
13,1,0,0.0746938,3.34241,0,0,0.38791,0.38791
13,1,1,0.12478,2.84781,0,0,0.228188,0.228188
13,1,2,0.174599,2.30021,0,0,0.153461,0.153461
13,1,3,0.247204,1.61227,0,0,0.0901119,0.0901119
13,1,4,0.346753,0.967641,0,0,0.0576913,0.0576913
13,1,5,0.446357,0.549374,0,0,0.0285362,0.0285362
13,1,6,0.566422,0.276022,0,0,0.0138183,0.0138183
13,1,7,0.715187,0.124044,0,0,0.00703966,0.00703966
13,1,8,0.877298,0.0455455,0,0,0.00315538,0.00315538
13,2,0,0.024903,1.8566,0,0,0.183182,0.183182
13,2,1,0.07481,1.71619,0,0,0.113891,0.113891
13,2,2,0.124734,1.43438,0,0,0.0860851,0.0860851
13,2,3,0.174551,1.25122,0,0,0.0903711,0.0903711
13,2,4,0.247839,0.888524,0,0,0.0595852,0.0595852
13,2,5,0.347229,0.594113,0,0,0.0333645,0.0333645
13,2,6,0.446875,0.384967,0,0,0.0201592,0.0201592
13,2,7,0.567866,0.217682,0,0,0.0120484,0.0120484
13,2,8,0.718205,0.110364,0,0,0.00603734,0.00603734
13,2,9,0.886275,0.0467418,0,0,0.00311082,0.00311082
13,3,0,0.0241094,1.04357,0,0,0.110735,0.110735
13,3,1,0.0746031,0.928808,0,0,0.0914241,0.0914241
13,3,2,0.124494,0.789309,0,0,0.0659244,0.0659244
13,3,3,0.174389,0.684069,0,0,0.0565698,0.0565698
13,3,4,0.24802,0.52461,0,0,0.035095,0.035095
13,3,5,0.347567,0.370751,0,0,0.0180916,0.0180916
13,3,6,0.447251,0.258782,0,0,0.0149428,0.0149428
13,3,7,0.568148,0.164028,0,0,0.00798646,0.00798646
13,3,8,0.717886,0.0901133,0,0,0.00588649,0.00588649
13,3,9,0.886517,0.0427642,0,0,0.00283431,0.00283431
13,4,0,0.023859,0.58861,0,0,0.0645391,0.0645391
13,4,1,0.0743263,0.541177,0,0,0.0398072,0.0398072
13,4,2,0.124416,0.463572,0,0,0.0384029,0.0384029
13,4,3,0.174394,0.430188,0,0,0.0298276,0.0298276
13,4,4,0.247891,0.333761,0,0,0.026063,0.026063
13,4,5,0.347708,0.244691,0,0,0.0237791,0.0237791
13,4,6,0.448076,0.174841,0,0,0.0155483,0.0155483
13,4,7,0.568782,0.110994,0,0,0.00942196,0.00942196
13,4,8,0.717308,0.0593762,0,0,0.00465292,0.00465292
13,4,9,0.885805,0.0288154,0,0,0.00284066,0.00284066
13,5,0,0.0237959,0.345579,0,0,0.0529634,0.0529634
13,5,1,0.0743155,0.30359,0,0,0.0412457,0.0412457
13,5,2,0.124103,0.26526,0,0,0.0337798,0.0337798
13,5,3,0.174242,0.23629,0,0,0.0264047,0.0264047
13,5,4,0.247162,0.177568,0,0,0.0203325,0.0203325
13,5,5,0.347344,0.122225,0,0,0.0145827,0.0145827
13,5,6,0.446195,0.0769389,0,0,0.00979793,0.00979793
13,5,7,0.566114,0.0425365,0,0,0.00516441,0.00516441
13,5,8,0.711912,0.017012,0,0,0.00223787,0.00223787
13,5,9,0.874286,0.00505565,0,0,0.000794724,0.000794724
14,0,0,0.0741732,8.18048,0,0,1.0452,1.0452
14,0,1,0.124144,6.34925,0,0,0.607824,0.607824
14,0,2,0.173814,4.6304,0,0,0.343851,0.343851
14,0,3,0.243233,2.86612,0,0,0.23559,0.23559
14,0,4,0.341255,1.48764,0,0,0.102704,0.102704
14,0,5,0.439621,0.747609,0,0,0.0522086,0.0522086
14,0,6,0.542379,0.367783,0,0,0.0503109,0.0503109
14,1,0,0.0741469,3.61793,0,0,0.331058,0.331058
14,1,1,0.124303,2.93499,0,0,0.182189,0.182189
14,1,2,0.174402,2.36956,0,0,0.131489,0.131489
14,1,3,0.246298,1.633,0,0,0.0829861,0.0829861
14,1,4,0.345496,0.929376,0,0,0.0491937,0.0491937
14,1,5,0.445158,0.511389,0,0,0.031499,0.031499
14,1,6,0.563268,0.237742,0,0,0.0147108,0.0147108
14,1,7,0.709607,0.0992319,0,0,0.00679325,0.00679325
14,1,8,0.867343,0.0304658,0,0,0.00574349,0.00574349
14,2,0,0.023346,2.11423,0,0,0.163682,0.163682
14,2,1,0.0741696,1.79439,0,0,0.131772,0.131772
14,2,2,0.124387,1.54202,0,0,0.109523,0.109523
14,2,3,0.174499,1.30503,0,0,0.0736045,0.0736045
14,2,4,0.247337,0.948342,0,0,0.0482724,0.0482724
14,2,5,0.346848,0.598446,0,0,0.0354666,0.0354666
14,2,6,0.446199,0.381997,0,0,0.0180953,0.0180953
14,2,7,0.565172,0.200158,0,0,0.0105203,0.0105203
14,2,8,0.715638,0.0871145,0,0,0.00561301,0.00561301
14,2,9,0.88189,0.0290749,0,0,0.00238301,0.00238301
14,3,0,0.0229809,1.13737,0,0,0.106475,0.106475
14,3,1,0.0736686,1.00972,0,0,0.0753839,0.0753839
14,3,2,0.124238,0.866159,0,0,0.0565659,0.0565659
14,3,3,0.174375,0.713436,0,0,0.0534019,0.0534019
14,3,4,0.247499,0.572307,0,0,0.0346403,0.0346403
14,3,5,0.34729,0.389092,0,0,0.0221956,0.0221956
14,3,6,0.446693,0.26282,0,0,0.0149081,0.0149081
14,3,7,0.566422,0.153243,0,0,0.00916161,0.00916161
14,3,8,0.714825,0.0718363,0,0,0.0042501,0.0042501
14,3,9,0.88023,0.0247794,0,0,0.00180891,0.00180891
14,4,0,0.0232878,0.697444,0,0,0.0536976,0.0536976
14,4,1,0.0735485,0.630568,0,0,0.0450877,0.0450877
14,4,2,0.123981,0.531065,0,0,0.0429824,0.0429824
14,4,3,0.174194,0.465316,0,0,0.0482619,0.0482619
14,4,4,0.247132,0.35532,0,0,0.0227624,0.0227624
14,4,5,0.34698,0.241033,0,0,0.0179086,0.0179086
14,4,6,0.446569,0.153942,0,0,0.0117142,0.0117142
14,4,7,0.563741,0.0790337,0,0,0.00592485,0.00592485
14,4,8,0.711673,0.0297859,0,0,0.00289962,0.00289962
14,4,9,0.872056,0.00694445,0,0,0.00125308,0.00125308
14,5,0,0.0234325,0.36901,0,0,0.0446727,0.0446727
14,5,1,0.0731846,0.296062,0,0,0.0366386,0.0366386
14,5,2,0.123291,0.233868,0,0,0.0218307,0.0218307
14,5,3,0.173472,0.17962,0,0,0.0180397,0.0180397
14,5,4,0.245259,0.121092,0,0,0.0114506,0.0114506
14,5,5,0.344031,0.05579,0,0,0.00708258,0.00708258
14,5,6,0.443305,0.026856,0,0,0.00475986,0.00475986
14,5,7,0.558168,0.0091147,0,0,0.00161935,0.00161935
14,5,8,0.702333,0.00159556,0,0,0.000905315,0.000905315
