ixq2,iz,point,x,y,exl,exh,eyl,eyh
5,5,1,0.070983,0.0484755,0,0,0.00436766,0.00436766
5,5,2,0.120931,0.0265735,0,0,0.00477422,0.00477422
5,5,3,0.172219,0.0118791,0,0,0.0028723,0.0028723
5,5,4,0.234906,0.00248222,0,0,0.000904693,0.000904693
6,0,0,0.022416,8.95319,0,0,3.00401,3.00401
6,0,1,0.0718862,6.57606,0,0,2.26974,2.26974
6,0,2,0.123896,4.80278,0,0,2.11018,2.11018
6,0,3,0.172599,2.07746,0,0,0.763938,0.763938
6,0,4,0.234848,1.19321,0,0,0.45618,0.45618
6,1,0,0.0219197,3.8953,0,0,0.747784,0.747784
6,1,1,0.0712174,2.94241,0,0,0.28978,0.28978
6,1,2,0.1237,2.47574,0,0,0.308197,0.308197
6,1,3,0.174125,1.95128,0,0,0.2106,0.2106
6,1,4,0.241301,1.0742,0,0,0.0951736,0.0951736
6,1,5,0.335687,0.356574,0,0,0.0596413,0.0596413
6,1,6,0.430944,0.0744673,0,0,0.0391855,0.0391855
6,2,0,0.0205924,2.11336,0,0,0.18816,0.18816
6,2,1,0.0725044,1.47644,0,0,0.1318,0.1318
6,2,2,0.122406,1.23014,0,0,0.129227,0.129227
6,2,3,0.173633,0.972319,0,0,0.0940797,0.0940797
6,2,4,0.243916,0.567281,0,0,0.0452807,0.0452807
6,2,5,0.33759,0.172024,0,0,0.0207983,0.0207983
6,2,6,0.430772,0.0226406,0,0,0.00592476,0.00592476
6,3,0,0.0210089,1.15633,0,0,0.0552811,0.0552811
6,3,1,0.0719696,0.815202,0,0,0.0597366,0.0597366
6,3,2,0.122308,0.50891,0,0,0.0418133,0.0418133
6,3,3,0.172469,0.316604,0,0,0.0377244,0.0377244
6,3,4,0.240202,0.135811,0,0,0.0115272,0.0115272
6,3,5,0.33568,0.0204815,0,0,0.00382848,0.00382848
6,4,0,0.0206538,0.279342,0,0,0.017902,0.017902
6,4,1,0.0707391,0.133757,0,0,0.0163965,0.0163965
6,4,2,0.121413,0.0569956,0,0,0.00929027,0.00929027
6,4,3,0.170698,0.020068,0,0,0.0043108,0.0043108
7,1,0,0.0204408,3.86035,0,0,0.960911,0.960911
7,1,1,0.0714286,2.99151,0,0,0.539329,0.539329
7,1,2,0.123253,2.63141,0,0,0.661852,0.661852
7,1,3,0.173935,2.12139,0,0,0.618987,0.618987
7,1,4,0.234426,0.520148,0,0,0.14579,0.14579
7,2,0,0.018858,2.21684,0,0,0.313266,0.313266
7,2,1,0.0731083,1.40962,0,0,0.228148,0.228148
7,2,2,0.121556,1.07057,0,0,0.151506,0.151506
7,2,3,0.171568,0.713121,0,0,0.085771,0.085771
7,2,4,0.230655,0.163874,0,0,0.0290364,0.0290364
7,3,0,0.0190776,0.878577,0,0,0.0612291,0.0612291
7,3,1,0.0699599,0.389259,0,0,0.0427914,0.0427914
7,3,2,0.119802,0.138086,0,0,0.0572823,0.0572823
7,4,0,0.0166188,0.01918,0,0,0.00772576,0.00772576
8,0,0,0.124711,4.7648,0,0,0.347498,0.347498
8,0,1,0.174312,3.56065,0,0,0.215336,0.215336
8,0,2,0.245795,2.30048,0,0,0.116043,0.116043
8,0,3,0.344597,1.19832,0,0,0.0678848,0.0678848
8,0,4,0.4432,0.632647,0,0,0.0317593,0.0317593
8,0,5,0.557294,0.289364,0,0,0.019688,0.019688
8,0,6,0.698862,0.121237,0,0,0.0126928,0.0126928
8,1,0,0.0751311,2.69508,0,0,0.320803,0.320803
8,1,1,0.12498,2.23566,0,0,0.206952,0.206952
8,1,2,0.174711,1.80972,0,0,0.13293,0.13293
8,1,3,0.247735,1.29731,0,0,0.0717847,0.0717847
8,1,4,0.346932,0.775914,0,0,0.0435567,0.0435567
8,1,5,0.446865,0.46479,0,0,0.0287868,0.0287868
8,1,6,0.567027,0.239477,0,0,0.0116954,0.0116954
8,1,7,0.716256,0.105255,0,0,0.00610771,0.00610771
8,1,8,0.880934,0.0468086,0,0,0.00239241,0.00239241
8,2,0,0.026773,1.46208,0,0,0.193914,0.193914
8,2,1,0.0752315,1.34906,0,0,0.123433,0.123433
8,2,2,0.124965,1.18019,0,0,0.0808932,0.0808932
8,2,3,0.174845,1.01926,0,0,0.0872277,0.0872277
8,2,4,0.248396,0.730935,0,0,0.0553646,0.0553646
8,2,5,0.347673,0.490679,0,0,0.0279339,0.0279339
8,2,6,0.447041,0.316791,0,0,0.0158814,0.0158814
8,2,7,0.568345,0.186805,0,0,0.00946434,0.00946434
8,2,8,0.718073,0.0948962,0,0,0.00476701,0.00476701
8,2,9,0.887926,0.043529,0,0,0.00249902,0.00249902
8,3,0,0.0258127,0.837802,0,0,0.116732,0.116732
8,3,1,0.0750346,0.732207,0,0,0.0843743,0.0843743
8,3,2,0.124729,0.629166,0,0,0.060902,0.060902
8,3,3,0.174657,0.539181,0,0,0.0451797,0.0451797
8,3,4,0.248711,0.424046,0,0,0.0291877,0.0291877
8,3,5,0.348015,0.298191,0,0,0.0182622,0.0182622
8,3,6,0.447462,0.210464,0,0,0.0127739,0.0127739
